day,user_id,position,value_prop
2020-11-04,708,1,cellphone_recharge
2020-11-04,45706,0,link_cobro
2020-11-04,4727,2,transport
2020-11-04,74537,1,cellphone_recharge
2020-11-04,58105,2,point
2020-11-04,444,0,cellphone_recharge
2020-11-04,444,2,prepaid
2020-11-04,79718,1,send_money
2020-11-04,79718,3,credits_consumer
2020-11-04,27125,0,transport
2020-11-04,29487,2,transport
2020-11-04,30488,3,point
2020-11-04,89440,2,cellphone_recharge
2020-11-04,996,0,cellphone_recharge
2020-11-04,55903,0,link_cobro
2020-11-04,63809,0,link_cobro
2020-11-04,63809,1,credits_consumer
2020-11-04,48181,0,point
2020-11-04,74751,0,send_money
2020-11-04,36137,0,credits_consumer
2020-11-04,58036,1,credits_consumer
2020-11-04,30173,0,point
2020-11-04,94875,1,send_money
2020-11-04,69256,2,cellphone_recharge
2020-11-04,4686,0,credits_consumer
2020-11-04,48543,0,prepaid
2020-11-04,48543,1,credits_consumer
2020-11-04,53833,1,point
2020-11-04,52163,1,credits_consumer
2020-11-04,37753,0,credits_consumer
2020-11-04,43374,1,point
2020-11-04,60766,0,transport
2020-11-04,54688,0,transport
2020-11-04,64592,0,link_cobro
2020-11-04,64592,1,point
2020-11-04,64592,2,credits_consumer
2020-11-04,93172,2,cellphone_recharge
2020-11-04,20077,0,transport
2020-11-04,20077,1,cellphone_recharge
2020-11-04,1427,0,credits_consumer
2020-11-04,47316,1,link_cobro
2020-11-04,16187,0,cellphone_recharge
2020-11-04,24416,0,send_money
2020-11-04,57698,0,prepaid
2020-11-04,86066,0,link_cobro
2020-11-04,47938,0,transport
2020-11-04,20926,0,transport
2020-11-04,20926,1,link_cobro
2020-11-04,45048,0,transport
2020-11-04,45048,1,prepaid
2020-11-04,52006,0,cellphone_recharge
2020-11-04,52006,2,link_cobro
2020-11-04,90740,1,link_cobro
2020-11-04,46894,1,point
2020-11-04,78821,2,send_money
2020-11-04,1250,0,point
2020-11-04,26748,0,credits_consumer
2020-11-04,70275,1,cellphone_recharge
2020-11-04,60612,1,point
2020-11-04,60612,2,transport
2020-11-04,34413,2,cellphone_recharge
2020-11-04,97773,1,cellphone_recharge
2020-11-04,91502,3,point
2020-11-04,20517,0,prepaid
2020-11-04,65229,0,send_money
2020-11-04,78012,0,prepaid
2020-11-04,93204,0,cellphone_recharge
2020-11-04,93204,1,send_money
2020-11-04,64076,2,cellphone_recharge
2020-11-04,63533,0,send_money
2020-11-04,63533,1,point
2020-11-04,66431,0,credits_consumer
2020-11-04,16296,2,credits_consumer
2020-11-04,23603,2,transport
2020-11-04,43138,1,transport
2020-11-04,69740,0,prepaid
2020-11-04,89974,1,prepaid
2020-11-04,33984,1,send_money
2020-11-04,61253,1,link_cobro
2020-11-04,9059,1,credits_consumer
2020-11-04,18703,1,transport
2020-11-04,10225,0,send_money
2020-11-04,815,1,cellphone_recharge
2020-11-04,33415,2,point
2020-11-04,35756,0,credits_consumer
2020-11-04,29507,0,credits_consumer
2020-11-04,67571,2,cellphone_recharge
2020-11-04,50913,0,transport
2020-11-04,50913,1,link_cobro
2020-11-04,82489,0,cellphone_recharge
2020-11-04,82463,0,send_money
2020-11-04,69090,2,credits_consumer
2020-11-04,8331,1,prepaid
2020-11-04,67285,1,credits_consumer
2020-11-04,50407,3,cellphone_recharge
2020-11-04,76719,1,point
2020-11-04,8850,1,link_cobro
2020-11-04,72716,2,credits_consumer
2020-11-04,67464,0,link_cobro
2020-11-04,14239,1,point
2020-11-04,44256,0,transport
2020-11-04,41286,3,link_cobro
2020-11-04,25753,3,cellphone_recharge
2020-11-04,12529,2,transport
2020-11-04,97748,1,link_cobro
2020-11-04,75352,1,transport
2020-11-04,75352,3,credits_consumer
2020-11-04,22491,1,link_cobro
2020-11-04,34782,1,point
2020-11-04,32009,0,credits_consumer
2020-11-04,32009,2,cellphone_recharge
2020-11-04,74510,2,transport
2020-11-04,55124,3,cellphone_recharge
2020-11-04,80970,3,send_money
2020-11-04,68061,1,transport
2020-11-04,67839,0,link_cobro
2020-11-04,62116,3,credits_consumer
2020-11-04,10085,0,link_cobro
2020-11-04,10085,1,prepaid
2020-11-04,10085,2,point
2020-11-04,80170,1,link_cobro
2020-11-04,80170,3,credits_consumer
2020-11-04,34306,1,transport
2020-11-04,78377,0,point
2020-11-04,98179,0,link_cobro
2020-11-04,81823,1,prepaid
2020-11-04,82511,2,prepaid
2020-11-04,55467,0,credits_consumer
2020-11-04,74685,0,link_cobro
2020-11-04,12373,1,credits_consumer
2020-11-04,85845,0,point
2020-11-04,97194,1,credits_consumer
2020-11-04,57745,2,link_cobro
2020-11-04,27842,0,credits_consumer
2020-11-04,74983,3,send_money
2020-11-04,90319,1,link_cobro
2020-11-04,62764,0,point
2020-11-04,24979,0,link_cobro
2020-11-04,67497,2,transport
2020-11-04,39632,1,send_money
2020-11-04,71462,0,prepaid
2020-11-04,72048,0,link_cobro
2020-11-04,77762,0,transport
2020-11-04,17450,0,point
2020-11-04,17289,1,point
2020-11-04,17289,3,send_money
2020-11-04,31658,0,link_cobro
2020-11-04,22947,0,transport
2020-11-04,44692,0,cellphone_recharge
2020-11-04,28142,2,transport
2020-11-04,19891,1,transport
2020-11-04,83504,0,link_cobro
2020-11-04,94237,0,link_cobro
2020-11-04,11539,2,prepaid
2020-11-04,25902,0,transport
2020-11-04,76590,3,point
2020-11-04,58745,0,point
2020-11-04,37713,2,transport
2020-11-04,12828,0,point
2020-11-04,30146,0,credits_consumer
2020-11-04,97402,3,send_money
2020-11-04,98451,0,point
2020-11-04,98451,1,transport
2020-11-04,69725,1,credits_consumer
2020-11-04,44926,3,link_cobro
2020-11-04,95642,0,transport
2020-11-04,78750,2,prepaid
2020-11-04,40313,0,point
2020-11-04,73097,1,send_money
2020-11-04,65684,0,cellphone_recharge
2020-11-04,65684,3,credits_consumer
2020-11-04,54028,2,point
2020-11-04,73348,2,transport
2020-11-04,25046,2,credits_consumer
2020-11-04,8349,0,point
2020-11-04,12417,0,transport
2020-11-04,96190,1,credits_consumer
2020-11-04,71256,0,credits_consumer
2020-11-04,20854,0,credits_consumer
2020-11-04,24077,0,send_money
2020-11-04,43676,0,prepaid
2020-11-04,75040,0,prepaid
2020-11-04,51473,2,cellphone_recharge
2020-11-04,30755,1,link_cobro
2020-11-04,33722,1,send_money
2020-11-04,83753,0,send_money
2020-11-04,61640,0,credits_consumer
2020-11-04,11667,1,transport
2020-11-04,37737,0,transport
2020-11-04,90293,1,cellphone_recharge
2020-11-04,56172,0,credits_consumer
2020-11-04,21017,1,cellphone_recharge
2020-11-04,1003,1,send_money
2020-11-04,1003,3,credits_consumer
2020-11-04,14027,1,prepaid
2020-11-04,91674,1,point
2020-11-04,17711,0,transport
2020-11-04,40261,1,point
2020-11-04,64503,0,prepaid
2020-11-04,85407,2,send_money
2020-11-04,18942,0,prepaid
2020-11-04,18942,1,cellphone_recharge
2020-11-04,50764,0,link_cobro
2020-11-04,66510,0,link_cobro
2020-11-04,11972,2,send_money
2020-11-04,6242,2,point
2020-11-04,89178,0,prepaid
2020-11-04,89178,1,cellphone_recharge
2020-11-04,96250,1,send_money
2020-11-04,31076,1,cellphone_recharge
2020-11-04,56284,0,cellphone_recharge
2020-11-04,8879,2,prepaid
2020-11-04,19977,0,credits_consumer
2020-11-04,4921,2,send_money
2020-11-04,32558,2,prepaid
2020-11-04,44550,3,credits_consumer
2020-11-04,44914,0,send_money
2020-11-04,11328,3,point
2020-11-04,93011,1,credits_consumer
2020-11-04,78126,2,send_money
2020-11-04,23723,0,credits_consumer
2020-11-04,833,0,transport
2020-11-04,57576,0,send_money
2020-11-04,57576,2,cellphone_recharge
2020-11-04,84928,1,credits_consumer
2020-11-04,84928,2,send_money
2020-11-04,34410,1,point
2020-11-04,38244,2,link_cobro
2020-11-04,26917,2,transport
2020-11-04,26917,3,link_cobro
2020-11-04,91328,2,link_cobro
2020-11-04,54033,0,link_cobro
2020-11-04,5740,2,transport
2020-11-04,83357,3,point
2020-11-04,76108,0,point
2020-11-04,6900,1,credits_consumer
2020-11-04,29172,1,link_cobro
2020-11-04,35052,2,credits_consumer
2020-11-04,67914,1,transport
2020-11-04,52596,0,link_cobro
2020-11-04,25849,0,point
2020-11-04,77819,0,cellphone_recharge
2020-11-04,77819,2,credits_consumer
2020-11-04,12411,0,cellphone_recharge
2020-11-04,93615,0,link_cobro
2020-11-04,8564,0,transport
2020-11-04,22382,0,link_cobro
2020-11-04,86733,1,send_money
2020-11-04,58158,0,prepaid
2020-11-04,61416,0,transport
2020-11-04,596,1,link_cobro
2020-11-04,28033,1,link_cobro
2020-11-04,44873,1,send_money
2020-11-04,58960,0,send_money
2020-11-04,59876,2,send_money
2020-11-04,70734,0,transport
2020-11-04,70734,3,link_cobro
2020-11-04,38039,2,point
2020-11-04,91967,0,prepaid
2020-11-04,72126,0,link_cobro
2020-11-04,67095,0,link_cobro
2020-11-04,8812,0,send_money
2020-11-04,8812,1,prepaid
2020-11-04,46412,2,transport
2020-11-04,20313,3,cellphone_recharge
2020-11-04,3593,3,prepaid
2020-11-04,65076,0,credits_consumer
2020-11-04,65076,3,transport
2020-11-04,27553,0,link_cobro
2020-11-04,27553,2,prepaid
2020-11-04,60527,2,credits_consumer
2020-11-04,5220,0,point
2020-11-04,5220,2,credits_consumer
2020-11-04,12626,0,link_cobro
2020-11-04,72855,1,point
2020-11-04,72855,2,send_money
2020-11-04,45191,1,prepaid
2020-11-04,84934,2,transport
2020-11-04,64261,1,cellphone_recharge
2020-11-04,4978,1,link_cobro
2020-11-04,81412,0,point
2020-11-04,6339,1,link_cobro
2020-11-04,15102,1,transport
2020-11-04,36280,1,prepaid
2020-11-04,13545,0,link_cobro
2020-11-04,72980,3,point
2020-11-04,2350,0,point
2020-11-04,35550,0,send_money
2020-11-04,59417,2,send_money
2020-11-04,66847,0,send_money
2020-11-04,40378,1,cellphone_recharge
2020-11-04,40378,2,prepaid
2020-11-04,62290,3,send_money
2020-11-04,16706,1,point
2020-11-04,27710,2,send_money
2020-11-04,53902,1,send_money
2020-11-04,22577,0,send_money
2020-11-04,22577,3,transport
2020-11-04,64775,1,send_money
2020-11-04,70530,0,link_cobro
2020-11-04,70530,2,send_money
2020-11-04,6986,1,send_money
2020-11-04,44265,1,point
2020-11-04,44265,3,send_money
2020-11-04,28235,0,prepaid
2020-11-04,32730,3,point
2020-11-04,79905,0,prepaid
2020-11-04,79905,1,point
2020-11-04,46027,1,send_money
2020-11-04,3054,3,credits_consumer
2020-11-04,57524,2,point
2020-11-04,31922,1,point
2020-11-04,31922,2,transport
2020-11-04,39284,2,credits_consumer
2020-11-04,61150,2,point
2020-11-04,81419,1,link_cobro
2020-11-04,39909,1,link_cobro
2020-11-04,39909,3,point
2020-11-04,48474,1,point
2020-11-04,38590,0,point
2020-11-04,14007,0,point
2020-11-04,14007,2,cellphone_recharge
2020-11-04,51520,0,link_cobro
2020-11-04,76533,2,send_money
2020-11-04,27596,0,prepaid
2020-11-04,30701,2,transport
2020-11-04,72845,3,prepaid
2020-11-04,42752,0,credits_consumer
2020-11-04,83681,1,prepaid
2020-11-04,15325,0,cellphone_recharge
2020-11-04,15325,3,point
2020-11-04,41870,0,transport
2020-11-04,20026,1,point
2020-11-04,19329,0,link_cobro
2020-11-04,82924,0,prepaid
2020-11-04,82924,3,link_cobro
2020-11-04,87496,3,transport
2020-11-04,47840,0,credits_consumer
2020-11-04,41742,0,transport
2020-11-04,92446,0,send_money
2020-11-04,64492,0,link_cobro
2020-11-04,58124,0,transport
2020-11-04,66797,1,prepaid
2020-11-04,4023,2,send_money
2020-11-04,79938,1,prepaid
2020-11-04,77804,0,link_cobro
2020-11-04,22102,1,prepaid
2020-11-04,22102,2,credits_consumer
2020-11-04,28636,0,link_cobro
2020-11-04,60624,3,prepaid
2020-11-04,3802,0,send_money
2020-11-04,61704,0,send_money
2020-11-04,54210,2,cellphone_recharge
2020-11-04,21655,1,cellphone_recharge
2020-11-04,33964,3,transport
2020-11-04,64142,0,credits_consumer
2020-11-04,98031,2,link_cobro
2020-11-04,41309,0,point
2020-11-04,98295,0,transport
2020-11-04,18551,0,send_money
2020-11-04,89631,0,credits_consumer
2020-11-04,15032,3,cellphone_recharge
2020-11-04,87427,0,credits_consumer
2020-11-04,87427,2,transport
2020-11-04,81487,1,link_cobro
2020-11-04,53713,1,transport
2020-11-04,98972,1,cellphone_recharge
2020-11-04,72661,1,link_cobro
2020-11-04,1779,1,send_money
2020-11-04,55663,1,prepaid
2020-11-04,35264,1,link_cobro
2020-11-04,74450,0,transport
2020-11-04,51274,0,cellphone_recharge
2020-11-04,43402,0,prepaid
2020-11-04,9850,2,cellphone_recharge
2020-11-04,1638,0,prepaid
2020-11-04,38583,2,credits_consumer
2020-11-04,38583,3,send_money
2020-11-04,372,2,point
2020-11-04,27149,0,send_money
2020-11-04,904,0,point
2020-11-04,1236,1,prepaid
2020-11-04,96376,1,prepaid
2020-11-04,89147,0,prepaid
2020-11-04,53198,3,send_money
2020-11-04,14746,1,point
2020-11-04,90964,3,send_money
2020-11-04,43028,1,send_money
2020-11-04,88566,2,transport
2020-11-04,69391,3,cellphone_recharge
2020-11-04,90103,0,prepaid
2020-11-04,81297,2,cellphone_recharge
2020-11-04,75683,0,prepaid
2020-11-04,87226,0,cellphone_recharge
2020-11-04,19846,0,prepaid
2020-11-04,19846,3,send_money
2020-11-04,26632,3,transport
2020-11-04,19581,1,prepaid
2020-11-04,67388,0,prepaid
2020-11-04,15824,1,credits_consumer
2020-11-04,40286,0,prepaid
2020-11-04,19347,0,send_money
2020-11-04,19347,2,transport
2020-11-04,78753,1,cellphone_recharge
2020-11-04,17367,1,link_cobro
2020-11-04,52424,2,credits_consumer
2020-11-04,86388,0,link_cobro
2020-11-04,91675,3,credits_consumer
2020-11-04,59753,0,prepaid
2020-11-04,59753,1,transport
2020-11-04,80646,0,cellphone_recharge
2020-11-04,60339,0,prepaid
2020-11-04,72342,0,credits_consumer
2020-11-04,95077,1,send_money
2020-11-04,51686,2,send_money
2020-11-04,85094,1,send_money
2020-11-04,58704,0,send_money
2020-11-04,76158,3,link_cobro
2020-11-04,2500,0,prepaid
2020-11-04,92058,0,prepaid
2020-11-04,37714,1,send_money
2020-11-04,45535,3,point
2020-11-04,8311,3,prepaid
2020-11-04,8256,1,transport
2020-11-04,8256,2,prepaid
2020-11-04,67231,0,transport
2020-11-04,7841,0,credits_consumer
2020-11-04,11986,1,point
2020-11-04,38657,1,send_money
2020-11-04,38144,0,transport
2020-11-04,13549,1,link_cobro
2020-11-04,79780,0,cellphone_recharge
2020-11-04,20843,0,cellphone_recharge
2020-11-04,31270,0,credits_consumer
2020-11-04,20283,1,prepaid
2020-11-04,65476,1,transport
2020-11-04,82675,3,cellphone_recharge
2020-11-04,14186,1,credits_consumer
2020-11-04,57117,1,cellphone_recharge
2020-11-04,58063,1,transport
2020-11-04,9147,1,cellphone_recharge
2020-11-04,51326,0,transport
2020-11-04,74740,2,link_cobro
2020-11-04,31210,0,send_money
2020-11-04,31210,1,prepaid
2020-11-04,31210,2,point
2020-11-04,34810,0,credits_consumer
2020-11-04,36529,1,prepaid
2020-11-04,15382,0,send_money
2020-11-04,15382,1,transport
2020-11-04,39406,1,send_money
2020-11-04,34313,0,point
2020-11-04,10158,2,point
2020-11-04,89945,2,link_cobro
2020-11-04,81973,1,transport
2020-11-04,81973,2,prepaid
2020-11-04,9741,1,transport
2020-11-04,91223,0,credits_consumer
2020-11-04,1827,0,cellphone_recharge
2020-11-04,4335,3,transport
2020-11-04,55314,0,send_money
2020-11-04,27232,0,link_cobro
2020-11-04,27232,3,credits_consumer
2020-11-04,48191,1,link_cobro
2020-11-04,78227,0,credits_consumer
2020-11-04,94260,2,point
2020-11-04,34373,0,transport
2020-11-04,417,3,credits_consumer
2020-11-04,23302,0,cellphone_recharge
2020-11-04,42562,0,link_cobro
2020-11-04,54231,0,link_cobro
2020-11-04,78222,0,cellphone_recharge
2020-11-04,16621,0,credits_consumer
2020-11-04,44903,3,link_cobro
2020-11-04,7935,2,prepaid
2020-11-04,69889,1,prepaid
2020-11-04,59582,1,link_cobro
2020-11-04,88234,2,prepaid
2020-11-04,40593,1,send_money
2020-11-04,7719,1,credits_consumer
2020-11-04,7719,2,prepaid
2020-11-04,9684,3,cellphone_recharge
2020-11-04,35034,3,cellphone_recharge
2020-11-04,55784,1,point
2020-11-04,79893,1,cellphone_recharge
2020-11-04,55701,1,link_cobro
2020-11-04,24496,1,credits_consumer
2020-11-04,46373,0,cellphone_recharge
2020-11-04,93112,1,point
2020-11-04,51852,3,transport
2020-11-04,56735,0,prepaid
2020-11-04,36878,0,send_money
2020-11-04,36878,2,point
2020-11-04,46422,2,send_money
2020-11-04,98235,3,prepaid
2020-11-04,90676,1,point
2020-11-04,38779,1,point
2020-11-04,79452,1,cellphone_recharge
2020-11-04,63425,2,credits_consumer
2020-11-04,6723,1,send_money
2020-11-04,41583,0,credits_consumer
2020-11-04,34666,0,transport
2020-11-04,23838,0,point
2020-11-04,91275,0,cellphone_recharge
2020-11-04,78266,0,transport
2020-11-04,85025,0,credits_consumer
2020-11-04,19097,1,credits_consumer
2020-11-04,31982,0,prepaid
2020-11-04,42468,0,point
2020-11-04,91252,1,cellphone_recharge
2020-11-04,70930,0,point
2020-11-04,61861,0,point
2020-11-04,48157,0,send_money
2020-11-04,59112,0,transport
2020-11-04,41503,0,send_money
2020-11-04,41503,1,prepaid
2020-11-04,58887,1,credits_consumer
2020-11-04,13096,1,prepaid
2020-11-04,34374,1,credits_consumer
2020-11-04,94808,0,credits_consumer
2020-11-04,59146,0,cellphone_recharge
2020-11-04,41921,1,transport
2020-11-04,98527,1,link_cobro
2020-11-04,2996,0,prepaid
2020-11-04,53031,3,point
2020-11-04,34698,1,prepaid
2020-11-04,14236,0,cellphone_recharge
2020-11-04,27935,1,cellphone_recharge
2020-11-04,22626,3,point
2020-11-04,87223,0,cellphone_recharge
2020-11-04,87339,2,transport
2020-11-04,77061,1,prepaid
2020-11-04,77061,2,send_money
2020-11-04,68498,3,credits_consumer
2020-11-04,79944,0,send_money
2020-11-04,79944,1,prepaid
2020-11-04,79944,2,cellphone_recharge
2020-11-04,50252,1,prepaid
2020-11-04,53180,2,transport
2020-11-04,98573,1,point
2020-11-04,62096,0,link_cobro
2020-11-04,61794,2,transport
2020-11-04,68690,2,credits_consumer
2020-11-04,41832,0,transport
2020-11-04,62176,0,transport
2020-11-04,92337,3,point
2020-11-04,43992,0,prepaid
2020-11-04,79240,1,link_cobro
2020-11-04,94951,2,credits_consumer
2020-11-04,5279,2,transport
2020-11-04,58133,0,send_money
2020-11-04,7142,0,link_cobro
2020-11-04,7142,1,send_money
2020-11-04,39575,0,link_cobro
2020-11-04,36716,0,cellphone_recharge
2020-11-04,41134,0,prepaid
2020-11-04,15827,1,prepaid
2020-11-04,52556,0,prepaid
2020-11-04,1591,1,link_cobro
2020-11-04,87931,2,send_money
2020-11-04,8254,3,prepaid
2020-11-04,97963,0,cellphone_recharge
2020-11-04,65654,0,link_cobro
2020-11-04,65654,1,cellphone_recharge
2020-11-04,1576,0,link_cobro
2020-11-04,60828,1,send_money
2020-11-04,64197,1,credits_consumer
2020-11-04,49655,1,cellphone_recharge
2020-11-04,90151,0,credits_consumer
2020-11-04,82702,0,point
2020-11-04,94285,1,point
2020-11-04,29301,0,transport
2020-11-04,38672,2,prepaid
2020-11-04,84684,1,link_cobro
2020-11-04,84684,2,cellphone_recharge
2020-11-04,42681,0,link_cobro
2020-11-04,17626,3,cellphone_recharge
2020-11-04,25893,0,credits_consumer
2020-11-04,15791,2,point
2020-11-04,37991,0,transport
2020-11-04,37991,1,prepaid
2020-11-04,20733,1,credits_consumer
2020-11-04,90414,0,transport
2020-11-04,95255,3,transport
2020-11-04,74566,2,link_cobro
2020-11-04,43841,3,cellphone_recharge
2020-11-04,57870,3,transport
2020-11-04,68428,1,transport
2020-11-04,75117,0,link_cobro
2020-11-04,99244,3,send_money
2020-11-04,94165,0,prepaid
2020-11-04,60399,0,prepaid
2020-11-04,5332,1,send_money
2020-11-04,5332,2,transport
2020-11-04,2234,2,prepaid
2020-11-04,13570,1,cellphone_recharge
2020-11-04,92986,0,link_cobro
2020-11-04,3165,1,cellphone_recharge
2020-11-04,73711,0,credits_consumer
2020-11-04,45924,1,transport
2020-11-04,24219,1,send_money
2020-11-04,34167,0,credits_consumer
2020-11-04,72280,0,credits_consumer
2020-11-04,86046,2,credits_consumer
2020-11-04,86046,3,transport
2020-11-04,89898,0,prepaid
2020-11-04,18295,1,point
2020-11-04,14985,2,transport
2020-11-04,71123,1,point
2020-11-04,63430,1,cellphone_recharge
2020-11-04,34376,1,credits_consumer
2020-11-04,80087,0,transport
2020-11-04,27291,0,cellphone_recharge
2020-11-04,19261,0,transport
2020-11-04,98796,2,cellphone_recharge
2020-11-04,88894,1,cellphone_recharge
2020-11-04,25829,1,point
2020-11-04,44920,0,point
2020-11-04,44920,1,link_cobro
2020-11-04,92793,0,link_cobro
2020-11-04,1220,0,transport
2020-11-04,78018,0,transport
2020-11-04,17295,2,point
2020-11-04,76122,1,send_money
2020-11-04,24792,1,prepaid
2020-11-04,25135,1,point
2020-11-04,92382,3,prepaid
2020-11-04,40095,1,credits_consumer
2020-11-04,28826,0,cellphone_recharge
2020-11-04,32143,2,point
2020-11-04,81996,0,cellphone_recharge
2020-11-04,11190,1,link_cobro
2020-11-04,27562,0,credits_consumer
2020-11-04,39822,1,transport
2020-11-04,69152,1,credits_consumer
2020-11-04,56168,1,link_cobro
2020-11-04,56326,1,prepaid
2020-11-04,14482,0,credits_consumer
2020-11-04,99964,1,prepaid
2020-11-04,72682,0,link_cobro
2020-11-04,52621,2,point
2020-11-04,31420,1,transport
2020-11-04,71373,1,transport
2020-11-04,94187,0,cellphone_recharge
2020-11-04,54058,1,cellphone_recharge
2020-11-04,81702,0,credits_consumer
2020-11-04,7169,1,point
2020-11-04,68204,0,cellphone_recharge
2020-11-04,42600,0,point
2020-11-04,36115,2,send_money
2020-11-04,77686,0,transport
2020-11-04,11441,0,transport
2020-11-04,41342,1,point
2020-11-04,79363,2,transport
2020-11-04,48051,0,send_money
2020-11-04,84831,0,prepaid
2020-11-04,70490,1,send_money
2020-11-04,65749,0,link_cobro
2020-11-04,70959,1,credits_consumer
2020-11-04,31984,0,point
2020-11-04,76012,0,point
2020-11-04,2511,0,cellphone_recharge
2020-11-04,77423,0,cellphone_recharge
2020-11-04,41530,2,cellphone_recharge
2020-11-04,40362,1,point
2020-11-04,40362,2,send_money
2020-11-04,13513,3,cellphone_recharge
2020-11-04,61647,0,transport
2020-11-04,51088,1,link_cobro
2020-11-04,51088,2,point
2020-11-04,77885,3,prepaid
2020-11-04,79097,1,credits_consumer
2020-11-04,61132,0,send_money
2020-11-04,39876,0,credits_consumer
2020-11-04,39876,1,link_cobro
2020-11-04,8939,0,point
2020-11-04,47839,2,credits_consumer
2020-11-04,92745,1,transport
2020-11-04,40688,2,prepaid
2020-11-04,39732,0,prepaid
2020-11-04,94577,3,transport
2020-11-04,21561,3,cellphone_recharge
2020-11-04,73251,0,prepaid
2020-11-04,81980,1,point
2020-11-04,942,0,credits_consumer
2020-11-04,62280,1,send_money
2020-11-04,65833,1,send_money
2020-11-04,27510,2,prepaid
2020-11-04,81454,0,credits_consumer
2020-11-04,43872,0,send_money
2020-11-04,14627,2,prepaid
2020-11-04,61182,3,credits_consumer
2020-11-04,88187,2,send_money
2020-11-04,39085,1,send_money
2020-11-04,42192,1,prepaid
2020-11-04,82805,1,point
2020-11-04,62279,2,link_cobro
2020-11-04,98754,1,send_money
2020-11-04,21656,2,cellphone_recharge
2020-11-04,40019,0,transport
2020-11-04,40019,1,credits_consumer
2020-11-04,45111,1,credits_consumer
2020-11-04,15692,3,send_money
2020-11-04,86310,1,point
2020-11-04,68109,1,transport
2020-11-04,43087,0,credits_consumer
2020-11-04,79714,0,send_money
2020-11-04,17129,1,transport
2020-11-04,52282,2,prepaid
2020-11-04,66158,0,cellphone_recharge
2020-11-04,7173,1,transport
2020-11-04,71663,0,send_money
2020-11-04,54991,0,point
2020-11-04,27077,3,transport
2020-11-04,83158,1,cellphone_recharge
2020-11-04,79648,0,prepaid
2020-11-04,96540,0,transport
2020-11-04,88018,2,transport
2020-11-04,36842,1,transport
2020-11-04,42270,0,transport
2020-11-04,99656,0,cellphone_recharge
2020-11-04,88469,0,send_money
2020-11-04,27894,1,cellphone_recharge
2020-11-04,27894,2,transport
2020-11-04,52999,3,credits_consumer
2020-11-04,44651,1,cellphone_recharge
2020-11-04,7513,3,prepaid
2020-11-04,19780,0,credits_consumer
2020-11-04,19780,2,cellphone_recharge
2020-11-04,19780,3,point
2020-11-04,38356,1,cellphone_recharge
2020-11-04,79965,2,send_money
2020-11-04,29127,1,credits_consumer
2020-11-04,44468,0,send_money
2020-11-04,52688,1,transport
2020-11-04,52688,2,cellphone_recharge
2020-11-04,88265,2,send_money
2020-11-04,73069,0,prepaid
2020-11-04,82310,1,cellphone_recharge
2020-11-04,94845,0,cellphone_recharge
2020-11-04,79265,0,send_money
2020-11-04,76522,0,cellphone_recharge
2020-11-04,20423,0,send_money
2020-11-04,36069,0,credits_consumer
2020-11-04,4078,1,link_cobro
2020-11-04,4078,3,transport
2020-11-04,21512,1,transport
2020-11-04,38420,2,prepaid
2020-11-04,4205,1,link_cobro
2020-11-04,62043,0,prepaid
2020-11-04,86657,2,send_money
2020-11-04,11271,3,point
2020-11-04,64296,1,credits_consumer
2020-11-04,36948,0,point
2020-11-04,95675,0,prepaid
2020-11-04,67310,1,credits_consumer
2020-11-04,67310,3,point
2020-11-04,60467,0,link_cobro
2020-11-04,60467,2,credits_consumer
2020-11-04,6668,0,cellphone_recharge
2020-11-04,39852,3,point
2020-11-04,89300,1,prepaid
2020-11-04,5142,2,prepaid
2020-11-04,66626,0,link_cobro
2020-11-04,24207,2,link_cobro
2020-11-04,85027,3,link_cobro
2020-11-04,27255,0,send_money
2020-11-04,12521,1,prepaid
2020-11-04,64952,0,cellphone_recharge
2020-11-04,21792,2,send_money
2020-11-04,81174,3,credits_consumer
2020-11-04,32215,2,send_money
2020-11-04,3159,1,send_money
2020-11-04,3962,0,credits_consumer
2020-11-04,2314,0,prepaid
2020-11-04,45811,3,cellphone_recharge
2020-11-04,45502,0,credits_consumer
2020-11-04,29388,0,send_money
2020-11-04,78806,2,cellphone_recharge
2020-11-04,79661,0,send_money
2020-11-04,79661,1,credits_consumer
2020-11-04,31065,0,link_cobro
2020-11-04,60450,0,cellphone_recharge
2020-11-04,60450,1,credits_consumer
2020-11-04,87027,2,send_money
2020-11-04,77371,0,credits_consumer
2020-11-04,38437,0,transport
2020-11-04,38437,2,send_money
2020-11-04,72061,2,cellphone_recharge
2020-11-04,33959,3,link_cobro
2020-11-04,65878,1,credits_consumer
2020-11-04,75622,2,prepaid
2020-11-04,44437,0,transport
2020-11-04,93957,0,credits_consumer
2020-11-04,44114,0,prepaid
2020-11-04,90834,0,point
2020-11-04,76221,1,point
2020-11-04,9703,0,link_cobro
2020-11-04,9703,3,credits_consumer
2020-11-04,19542,1,prepaid
2020-11-04,70319,0,cellphone_recharge
2020-11-04,77380,2,transport
2020-11-04,58710,1,send_money
2020-11-04,58710,3,transport
2020-11-04,12228,1,transport
2020-11-05,62985,1,send_money
2020-11-05,15032,1,send_money
2020-11-05,37333,0,cellphone_recharge
2020-11-05,48618,0,send_money
2020-11-05,23785,1,transport
2020-11-05,23785,2,cellphone_recharge
2020-11-05,23603,0,link_cobro
2020-11-05,52111,0,transport
2020-11-05,70941,1,transport
2020-11-05,35424,0,prepaid
2020-11-05,97293,2,credits_consumer
2020-11-05,83125,0,point
